"REF_DATE","GEO","DGUID","Harvest disposition","Type of crop","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2000","Alberta","2021A000248","Harvested area (hectares)","Canary seed","Hectares","149","units","0","v115115279","11.17.33","4000","","","","0"
"2001","Alberta","2021A000248","Harvested area (hectares)","Canary seed","Hectares","149","units","0","v115115279","11.17.33","1600","","","","0"
"2002","Alberta","2021A000248","Harvested area (hectares)","Canary seed","Hectares","149","units","0","v115115279","11.17.33","4000","","","","0"
"2003","Alberta","2021A000248","Harvested area (hectares)","Canary seed","Hectares","149","units","0","v115115279","11.17.33","4000","","","","0"
"2004","Alberta","2021A000248","Harvested area (hectares)","Canary seed","Hectares","149","units","0","v115115279","11.17.33","4000","","","","0"
"2005","Alberta","2021A000248","Harvested area (hectares)","Canary seed","Hectares","149","units","0","v115115279","11.17.33","","..","","","0"
"2006","Alberta","2021A000248","Harvested area (hectares)","Canary seed","Hectares","149","units","0","v115115279","11.17.33","","..","","","0"
"2007","Alberta","2021A000248","Harvested area (hectares)","Canary seed","Hectares","149","units","0","v115115279","11.17.33","","..","","","0"
"2008","Alberta","2021A000248","Harvested area (hectares)","Canary seed","Hectares","149","units","0","v115115279","11.17.33","","..","","","0"
"2009","Alberta","2021A000248","Harvested area (hectares)","Canary seed","Hectares","149","units","0","v115115279","11.17.33","","..","","","0"
"2010","Alberta","2021A000248","Harvested area (hectares)","Canary seed","Hectares","149","units","0","v115115279","11.17.33","","..","","","0"
"2011","Alberta","2021A000248","Harvested area (hectares)","Canary seed","Hectares","149","units","0","v115115279","11.17.33","","..","","","0"
"2012","Alberta","2021A000248","Harvested area (hectares)","Canary seed","Hectares","149","units","0","v115115279","11.17.33","","..","","","0"
"2013","Alberta","2021A000248","Harvested area (hectares)","Canary seed","Hectares","149","units","0","v115115279","11.17.33","","..","","","0"
"2014","Alberta","2021A000248","Harvested area (hectares)","Canary seed","Hectares","149","units","0","v115115279","11.17.33","","..","","","0"
"2015","Alberta","2021A000248","Harvested area (hectares)","Canary seed","Hectares","149","units","0","v115115279","11.17.33","","..","","","0"
"2016","Alberta","2021A000248","Harvested area (hectares)","Canary seed","Hectares","149","units","0","v115115279","11.17.33","","..","","","0"
"2017","Alberta","2021A000248","Harvested area (hectares)","Canary seed","Hectares","149","units","0","v115115279","11.17.33","","..","","","0"
"2018","Alberta","2021A000248","Harvested area (hectares)","Canary seed","Hectares","149","units","0","v115115279","11.17.33","","x","","","0"
"2019","Alberta","2021A000248","Harvested area (hectares)","Canary seed","Hectares","149","units","0","v115115279","11.17.33","700","","","","0"
"2020","Alberta","2021A000248","Harvested area (hectares)","Canary seed","Hectares","149","units","0","v115115279","11.17.33","0","","","","0"
"2021","Alberta","2021A000248","Harvested area (hectares)","Canary seed","Hectares","149","units","0","v115115279","11.17.33","","x","","","0"
"2022","Alberta","2021A000248","Harvested area (hectares)","Canary seed","Hectares","149","units","0","v115115279","11.17.33","","F","","","0"
"2023","Alberta","2021A000248","Harvested area (hectares)","Canary seed","Hectares","149","units","0","v115115279","11.17.33","","F","","","0"
"2024","Alberta","2021A000248","Harvested area (hectares)","Canary seed","Hectares","149","units","0","v115115279","11.17.33","","F","","","0"
"1991","Alberta","2021A000248","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114723","11.17.16","1206825","","","","0"
"1992","Alberta","2021A000248","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114723","11.17.16","1112900","","","","0"
"1993","Alberta","2021A000248","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114723","11.17.16","1473100","","","","0"
"1994","Alberta","2021A000248","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114723","11.17.16","2023400","","","","0"
"1995","Alberta","2021A000248","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114723","11.17.16","1780600","","","","0"
"1996","Alberta","2021A000248","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114723","11.17.16","1214100","","","","0"
"1997","Alberta","2021A000248","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114723","11.17.16","1598500","","","","0"
"1998","Alberta","2021A000248","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114723","11.17.16","1740100","","","","0"
"1999","Alberta","2021A000248","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114723","11.17.16","1829200","","","","0"
"2000","Alberta","2021A000248","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114723","11.17.16","1497300","","","","0"
"2001","Alberta","2021A000248","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114723","11.17.16","1080500","","","","0"
"2002","Alberta","2021A000248","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114723","11.17.16","1011700","","","","0"
"2003","Alberta","2021A000248","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114723","11.17.16","1335500","","","","0"
"2004","Alberta","2021A000248","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114723","11.17.16","1527700","","","","0"
"2005","Alberta","2021A000248","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114723","11.17.16","1719900","","","","0"
"2006","Alberta","2021A000248","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114723","11.17.16","1813000","","","","0"
"2007","Alberta","2021A000248","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114723","11.17.16","2023400","","","","0"
"2008","Alberta","2021A000248","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114723","11.17.16","2092200","","","","0"
"2009","Alberta","2021A000248","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114723","11.17.16","1983000","","","","0"
"2010","Alberta","2021A000248","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114723","11.17.16","2225800","","","","0"
"2011","Alberta","2021A000248","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114723","11.17.16","2416000","","","","0"
"2012","Alberta","2021A000248","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114723","11.17.16","2691200","","","","0"
"2013","Alberta","2021A000248","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114723","11.17.16","2555600","","","","0"
"2014","Alberta","2021A000248","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114723","11.17.16","2739700","","","","0"
"2015","Alberta","2021A000248","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114723","11.17.16","2519200","","","","0"
"2016","Alberta","2021A000248","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114723","11.17.16","2422000","","","","0"
"2017","Alberta","2021A000248","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114723","11.17.16","2788300","","","","0"
"2018","Alberta","2021A000248","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114723","11.17.16","2703000","","","","0"
"2019","Alberta","2021A000248","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114723","11.17.16","2355600","","","","0"
"2020","Alberta","2021A000248","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114723","11.17.16","2313500","","","","0"
"2021","Alberta","2021A000248","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114723","11.17.16","2678700","","","","0"
"2022","Alberta","2021A000248","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114723","11.17.16","2620900","","","","0"
"2023","Alberta","2021A000248","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114723","11.17.16","2539600","","","","0"
"2024","Alberta","2021A000248","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114723","11.17.16","2555100","","","","0"
"1991","Alberta","2021A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v115114724","11.17.38","","..","","","0"
"1992","Alberta","2021A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v115114724","11.17.38","","..","","","0"
"1993","Alberta","2021A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v115114724","11.17.38","","..","","","0"
"1994","Alberta","2021A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v115114724","11.17.38","","..","","","0"
"1995","Alberta","2021A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v115114724","11.17.38","","..","","","0"
"1996","Alberta","2021A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v115114724","11.17.38","","..","","","0"
"1997","Alberta","2021A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v115114724","11.17.38","0","","","","0"
"1998","Alberta","2021A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v115114724","11.17.38","0","","","","0"
"1999","Alberta","2021A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v115114724","11.17.38","0","","","","0"
"2000","Alberta","2021A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v115114724","11.17.38","20200","","","","0"
"2001","Alberta","2021A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v115114724","11.17.38","34400","","","","0"
"2002","Alberta","2021A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v115114724","11.17.38","12100","","","","0"
"2003","Alberta","2021A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v115114724","11.17.38","10100","","","","0"
"2004","Alberta","2021A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v115114724","11.17.38","6100","","","","0"
"2005","Alberta","2021A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v115114724","11.17.38","12100","","","","0"
"2006","Alberta","2021A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v115114724","11.17.38","16200","","","","0"
"2007","Alberta","2021A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v115114724","11.17.38","20200","","","","0"
"2008","Alberta","2021A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v115114724","11.17.38","","..","","","0"
"2009","Alberta","2021A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v115114724","11.17.38","10000","","","","0"
"2010","Alberta","2021A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v115114724","11.17.38","","..","","","0"
"2011","Alberta","2021A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v115114724","11.17.38","5000","","","","0"
"2012","Alberta","2021A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v115114724","11.17.38","8100","","","","0"
"2013","Alberta","2021A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v115114724","11.17.38","","..","","","0"
"2014","Alberta","2021A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v115114724","11.17.38","","..","","","0"
"2015","Alberta","2021A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v115114724","11.17.38","","..","","","0"
"2016","Alberta","2021A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v115114724","11.17.38","","..","","","0"
"2017","Alberta","2021A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v115114724","11.17.38","","..","","","0"
"2018","Alberta","2021A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v115114724","11.17.38","29700","","","","0"
"2019","Alberta","2021A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v115114724","11.17.38","24100","","","","0"
"2020","Alberta","2021A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v115114724","11.17.38","18300","","","","0"
